"code", "display", "parent"
"https://www.gov.uk/api/content/money/complaints-appeals", "Complaints and appeals [T]", "https://www.gov.uk/api/content/money/dealing-with-hmrc"
"https://www.gov.uk/api/content/money/phishing-scams", "Phishing and scams [T]", "https://www.gov.uk/api/content/money/dealing-with-hmrc"
"https://www.gov.uk/api/content/money/tax-compliance", "Tax compliance [T]", "https://www.gov.uk/api/content/money/dealing-with-hmrc"
"https://www.gov.uk/api/content/money/dealing-with-hmrc-tax-compliance-disclosing-offshore-income", "Disclosing offshore income [T]", "https://www.gov.uk/api/content/money/tax-compliance"
"https://www.gov.uk/api/content/money/dealing-with-hmrc-tax-compliance-reporting-tax-evasion", "Reporting tax evasion [T]", "https://www.gov.uk/api/content/money/tax-compliance"
"https://www.gov.uk/api/content/money/dealing-with-hmrc-tax-compliance-international-agreements-and-fatca", "International agreements and FATCA [T]", "https://www.gov.uk/api/content/money/tax-compliance"
"https://www.gov.uk/api/content/money/dealing-with-hmrc-tax-compliance-disputes", "Disputes [T]", "https://www.gov.uk/api/content/money/tax-compliance"
"https://www.gov.uk/api/content/money/dealing-with-hmrc-tax-compliance-clearances-and-approvals", "Clearances and approvals [T]", "https://www.gov.uk/api/content/money/tax-compliance"
"https://www.gov.uk/api/content/money/dealing-with-hmrc-tax-compliance-non-payment-and-fraud", "Non-payment and fraud [T]", "https://www.gov.uk/api/content/money/tax-compliance"
"https://www.gov.uk/api/content/money/dealing-with-hmrc-tax-compliance-compliance-checks", "Compliance checks [T]", "https://www.gov.uk/api/content/money/tax-compliance"
"https://www.gov.uk/api/content/money/tax-avoidance", "Tax avoidance [T]", "https://www.gov.uk/api/content/money/dealing-with-hmrc"
"https://www.gov.uk/api/content/money/dealing-with-hmrc-tax-avoidance-identifying-avoidance-schemes", "Identifying avoidance schemes [T]", "https://www.gov.uk/api/content/money/tax-avoidance"
"https://www.gov.uk/api/content/money/dealing-with-hmrc-tax-avoidance-disclosing-avoidance-schemes", "Disclosing avoidance schemes [T]", "https://www.gov.uk/api/content/money/tax-avoidance"
"https://www.gov.uk/api/content/money/dealing-with-hmrc-tax-avoidance-disguised-remuneration-schemes", "Disguised remuneration schemes [T]", "https://www.gov.uk/api/content/money/tax-avoidance"
"https://www.gov.uk/api/content/money/shared-workspace", "Shared Workspace service [T]", "https://www.gov.uk/api/content/money/dealing-with-hmrc"
"https://www.gov.uk/api/content/money/dealing-with-hmrc-software-development", "Software development for HMRC [T]", "https://www.gov.uk/api/content/money/dealing-with-hmrc"
"https://www.gov.uk/api/content/money/dealing-with-hmrc-software-development-hmrc-recognition-scheme", "HMRC recognition scheme [T]", "https://www.gov.uk/api/content/money/dealing-with-hmrc-software-development"
"https://www.gov.uk/api/content/money/dealing-with-hmrc-software-development-new-to-hmrc-development", "New to HMRC development [T]", "https://www.gov.uk/api/content/money/dealing-with-hmrc-software-development"
"https://www.gov.uk/api/content/money/dealing-with-hmrc-software-development-working-in-partnership", "Working in partnership [T]", "https://www.gov.uk/api/content/money/dealing-with-hmrc-software-development"
"https://www.gov.uk/api/content/money/dealing-with-hmrc-software-development-software-development-support", "Software development support [T]", "https://www.gov.uk/api/content/money/dealing-with-hmrc-software-development"
"https://www.gov.uk/api/content/money/personal-tax", "Personal tax [T]", "https://www.gov.uk/api/content/money"
"https://www.gov.uk/api/content/money/living-working-abroad-offshore", "Living or working abroad or offshore [T]", "https://www.gov.uk/api/content/money/personal-tax"
"https://www.gov.uk/api/content/money/personal-tax-living-working-abroad-offshore-living-and-working-abroad", "Living and working abroad [T]", "https://www.gov.uk/api/content/money/living-working-abroad-offshore"
"https://www.gov.uk/api/content/money/personal-tax-living-working-abroad-offshore-rules-for-specific-occupations", "Rules for specific occupations [T]", "https://www.gov.uk/api/content/money/living-working-abroad-offshore"
"https://www.gov.uk/api/content/money/savings-investment-tax", "Tax on savings and investments [T]", "https://www.gov.uk/api/content/money/personal-tax"
"https://www.gov.uk/api/content/money/personal-tax-savings-investment-tax-tax-on-shares", "Tax on shares [T]", "https://www.gov.uk/api/content/money/savings-investment-tax"
"https://www.gov.uk/api/content/money/personal-tax-savings-investment-tax-tax-efficient-savings-and-investments", "Tax efficient savings and investments [T]", "https://www.gov.uk/api/content/money/savings-investment-tax"
"https://www.gov.uk/api/content/money/personal-tax-savings-investment-tax-tax-on-savings", "Tax on savings [T]", "https://www.gov.uk/api/content/money/savings-investment-tax"
"https://www.gov.uk/api/content/money/personal-tax-savings-investment-tax-guidance-for-financial-institutions", "Guidance for financial institutions [T]", "https://www.gov.uk/api/content/money/savings-investment-tax"
"https://www.gov.uk/api/content/money/leaving-uk", "Leaving the UK [T]", "https://www.gov.uk/api/content/money/personal-tax"
"https://www.gov.uk/api/content/money/non-resident-landlord-scheme", "Non-resident landlord scheme [T]", "https://www.gov.uk/api/content/money/personal-tax"
"https://www.gov.uk/api/content/money/trusts", "Trusts [T]", "https://www.gov.uk/api/content/money/personal-tax"
"https://www.gov.uk/api/content/money/personal-tax-inheritance-tax", "Inheritance Tax [T] (money level 3)", "https://www.gov.uk/api/content/money/personal-tax"
"https://www.gov.uk/api/content/money/personal-tax-inheritance-tax-wills-and-probate", "Wills and probate [T]", "https://www.gov.uk/api/content/money/personal-tax-inheritance-tax"
"https://www.gov.uk/api/content/money/personal-tax-inheritance-tax-reliefs", "Reliefs [T]", "https://www.gov.uk/api/content/money/personal-tax-inheritance-tax"
"https://www.gov.uk/api/content/money/personal-tax-inheritance-tax-working-out-the-tax", "Working out the tax [T]", "https://www.gov.uk/api/content/money/personal-tax-inheritance-tax"
"https://www.gov.uk/api/content/money/personal-tax-inheritance-tax-paying-hmrc", "Paying HMRC [T]", "https://www.gov.uk/api/content/money/personal-tax-inheritance-tax"
"https://www.gov.uk/api/content/money/self-assessment", "Self Assessment [T] (level 2)", "https://www.gov.uk/api/content/money/personal-tax"
"https://www.gov.uk/api/content/money/personal-tax-self-assessment-paying-your-tax-bill", "Paying your tax bill [T]", "https://www.gov.uk/api/content/money/self-assessment"
"https://www.gov.uk/api/content/money/personal-tax-self-assessment-refunds-appeals-and-penalties", "Refunds, appeals and penalties [T]", "https://www.gov.uk/api/content/money/self-assessment"
"https://www.gov.uk/api/content/money/personal-tax-self-assessment-records-you-must-keep", "Records you must keep [T]", "https://www.gov.uk/api/content/money/self-assessment"
"https://www.gov.uk/api/content/money/personal-tax-self-assessment-filing-a-tax-return", "Filing a tax return [T]", "https://www.gov.uk/api/content/money/self-assessment"
"https://www.gov.uk/api/content/money/personal-tax-self-assessment-registering-for-self-assessment", "Registering for Self Assessment [T]", "https://www.gov.uk/api/content/money/self-assessment"
"https://www.gov.uk/api/content/money/income-tax", "Income Tax [T]", "https://www.gov.uk/api/content/money/personal-tax"
"https://www.gov.uk/api/content/money/personal-tax-income-tax-rates-allowances-and-reliefs", "Rates, allowances and reliefs [T]", "https://www.gov.uk/api/content/money/income-tax"
"https://www.gov.uk/api/content/money/personal-tax-income-tax-pensions", "Pensions [T]", "https://www.gov.uk/api/content/money/income-tax"
"https://www.gov.uk/api/content/money/personal-tax-income-tax-scottish-rate-of-income-tax", "Scottish rate of Income Tax [T]", "https://www.gov.uk/api/content/money/income-tax"
"https://www.gov.uk/api/content/money/personal-tax-income-tax-student-jobs-and-loans", "Student jobs and loans [T]", "https://www.gov.uk/api/content/money/income-tax"
"https://www.gov.uk/api/content/money/personal-tax-income-tax-company-benefits-and-share-schemes", "Company benefits and share schemes [T]", "https://www.gov.uk/api/content/money/income-tax"
"https://www.gov.uk/api/content/money/personal-tax-income-tax-overpayments-and-underpayments", "Overpayments and underpayments [T]", "https://www.gov.uk/api/content/money/income-tax"
"https://www.gov.uk/api/content/money/personal-tax-income-tax-special-types-of-pay", "Special types of pay [T]", "https://www.gov.uk/api/content/money/income-tax"
"https://www.gov.uk/api/content/money/personal-tax-income-tax-welsh-rate-of-income-tax", "Welsh rate of Income Tax [T]", "https://www.gov.uk/api/content/money/income-tax"
"https://www.gov.uk/api/content/money/capital-gains-tax", "Capital Gains Tax [T] (level 3 merged)", "https://www.gov.uk/api/content/money/personal-tax"
"https://www.gov.uk/api/content/money/personal-tax-capital-gains-tax-business", "Business [T]", "https://www.gov.uk/api/content/money/capital-gains-tax"
"https://www.gov.uk/api/content/money/personal-tax-capital-gains-tax-property", "Property [T]", "https://www.gov.uk/api/content/money/capital-gains-tax"
"https://www.gov.uk/api/content/money/personal-tax-capital-gains-tax-shares-and-investments", "Shares and investments [T]", "https://www.gov.uk/api/content/money/capital-gains-tax"
"https://www.gov.uk/api/content/money/personal-tax-capital-gains-tax-personal-possessions", "Personal possessions [T]", "https://www.gov.uk/api/content/money/capital-gains-tax"
"https://www.gov.uk/api/content/money/personal-tax-capital-gains-tax-divorce-and-separation", "Divorce and separation [T]", "https://www.gov.uk/api/content/money/capital-gains-tax"
"https://www.gov.uk/api/content/money/personal-tax-capital-gains-tax-paying-hmrc", "Paying HMRC [T]", "https://www.gov.uk/api/content/money/capital-gains-tax"
"https://www.gov.uk/api/content/money/coming-to-uk", "Coming to the UK [T] (money theme)", "https://www.gov.uk/api/content/money/personal-tax"
"https://www.gov.uk/api/content/money/national-insurance", "National Insurance [T] (money)", "https://www.gov.uk/api/content/money/personal-tax"
"https://www.gov.uk/api/content/money/personal-tax-national-insurance-refunds", "Refunds [T]", "https://www.gov.uk/api/content/money/national-insurance"
"https://www.gov.uk/api/content/money/personal-tax-national-insurance-national-insurance-numbers", "National Insurance numbers [T]", "https://www.gov.uk/api/content/money/national-insurance"
"https://www.gov.uk/api/content/money/personal-tax-national-insurance-voluntary-contributions", "Voluntary contributions [T]", "https://www.gov.uk/api/content/money/national-insurance"
"https://www.gov.uk/api/content/money/personal-tax-national-insurance-rates-and-classes", "Rates and classes [T]", "https://www.gov.uk/api/content/money/national-insurance"
"https://www.gov.uk/api/content/money/foreign-entertainer-rules", "Foreign entertainer tax rules [T]", "https://www.gov.uk/api/content/money/personal-tax"
"https://www.gov.uk/api/content/money/personal-tax-reform", "Personal tax reform [P]", "https://www.gov.uk/api/content/money/personal-tax"
"https://www.gov.uk/api/content/money/tax-evasion-and-avoidance", "Tax evasion and avoidance [P]", "https://www.gov.uk/api/content/money"
"https://www.gov.uk/api/content/business-and-industry", "Business and industry", null
"https://www.gov.uk/api/content/business-and-industry/running-a-business", "Running a business", "https://www.gov.uk/api/content/business-and-industry"
"https://www.gov.uk/api/content/business/finance-support", "Business finance and support [M]", "https://www.gov.uk/api/content/business-and-industry/running-a-business"
"https://www.gov.uk/api/content/business/premises-rates", "Business premises and business rates [M]", "https://www.gov.uk/api/content/business-and-industry/running-a-business"
"https://www.gov.uk/api/content/business-and-industry/limited-companies-and-partnerships", "Limited companies and partnerships", "https://www.gov.uk/api/content/business-and-industry/running-a-business"
"https://www.gov.uk/api/content/business-and-industry/company-registration-filing-running-company-overseas-companies-and-european-companies", "Overseas companies and European companies [T]", "https://www.gov.uk/api/content/business-and-industry/limited-companies-and-partnerships"
"https://www.gov.uk/api/content/business-and-industry/company-registration-filing-running-company-partnerships", "Partnerships [T]", "https://www.gov.uk/api/content/business-and-industry/limited-companies-and-partnerships"
"https://www.gov.uk/api/content/business-and-industry/company-closure-administration-liquidation-and-insolvency", "Company closure, administration, liquidation and insolvency ", "https://www.gov.uk/api/content/business-and-industry/limited-companies-and-partnerships"
"https://www.gov.uk/api/content/business-and-industry/company-names", "Company names ", "https://www.gov.uk/api/content/business-and-industry/limited-companies-and-partnerships"
"https://www.gov.uk/api/content/business-and-industry/directorship-disqualification", "Directorship disqualification", "https://www.gov.uk/api/content/business-and-industry/limited-companies-and-partnerships"
"https://www.gov.uk/api/content/business-and-industry/employing-people", "Employing people", "https://www.gov.uk/api/content/business-and-industry/running-a-business"
"https://www.gov.uk/api/content/business-and-industry/payroll", "Payroll", "https://www.gov.uk/api/content/business-and-industry/employing-people"
"https://www.gov.uk/api/content/business-and-industry/recruiting-hiring", "Recruiting and hiring", "https://www.gov.uk/api/content/business-and-industry/employing-people"
"https://www.gov.uk/api/content/business-and-industry/dismissals-redundancies", "Dismissing staff and redundancies", "https://www.gov.uk/api/content/business-and-industry/employing-people"
"https://www.gov.uk/api/content/business-and-industry/business-licensing", "Business licensing", "https://www.gov.uk/api/content/business-and-industry/running-a-business"
"https://www.gov.uk/api/content/business-and-industry/alcohol-sales", "Alcohol licensing ", "https://www.gov.uk/api/content/business-and-industry/business-licensing"
"https://www.gov.uk/api/content/business-and-industry/gambling-regulation", "Gambling regulation [P]", "https://www.gov.uk/api/content/business-and-industry/business-licensing"
"https://www.gov.uk/api/content/business-and-industry/business-debt-and-bankruptcy", "Business debt and bankruptcy", "https://www.gov.uk/api/content/business-and-industry/running-a-business"
"https://www.gov.uk/api/content/business-and-industry/business-auditing-accounting-reporting", "Business auditing, accounting and reporting ", "https://www.gov.uk/api/content/business-and-industry/running-a-business"
"https://www.gov.uk/api/content/business-and-industry/corporate-governance", "Corporate governance [P]", "https://www.gov.uk/api/content/business-and-industry"
"https://www.gov.uk/api/content/business-and-industry/business-regulation", "Business regulation [P]", "https://www.gov.uk/api/content/business-and-industry"
"https://www.gov.uk/api/content/business/competition", "Competition [T]", "https://www.gov.uk/api/content/business-and-industry/business-regulation"
"https://www.gov.uk/api/content/business/competition-competition-act-cartels", "Competition Act and cartels [T]", "https://www.gov.uk/api/content/business/competition"
"https://www.gov.uk/api/content/business/competition-mergers", "Mergers [T]", "https://www.gov.uk/api/content/business/competition"
"https://www.gov.uk/api/content/business/competition-markets", "Markets [T]", "https://www.gov.uk/api/content/business/competition"
"https://www.gov.uk/api/content/business/competition-regulatory-appeals-references", "Regulatory appeals and references [T]", "https://www.gov.uk/api/content/business/competition"
"https://www.gov.uk/api/content/business/competition-law", "Competition law [P]", "https://www.gov.uk/api/content/business/competition"
"https://www.gov.uk/api/content/business/intellectual-property", "Intellectual property", "https://www.gov.uk/api/content/business-and-industry/business-regulation"
"https://www.gov.uk/api/content/business/patents", "Patents", "https://www.gov.uk/api/content/business/intellectual-property"
"https://www.gov.uk/api/content/business/trade-marks", "Trade marks", "https://www.gov.uk/api/content/business/intellectual-property"
"https://www.gov.uk/api/content/business/designs", "Designs", "https://www.gov.uk/api/content/business/intellectual-property"
"https://www.gov.uk/api/content/business/copyright", "Copyright [T] (Business)", "https://www.gov.uk/api/content/business/intellectual-property"
"https://www.gov.uk/api/content/business-and-industry/product-safety", "Product safety", "https://www.gov.uk/api/content/business-and-industry/business-regulation"
"https://www.gov.uk/api/content/business-and-industry/energy-industry-and-infrastructure-licensing-and-regulation", "Energy industry and infrastructure licensing and regulation [P]", "https://www.gov.uk/api/content/business-and-industry/business-regulation"
"https://www.gov.uk/api/content/business-and-industry/sale-goods-services-data", "Sale of goods and services and data protection", "https://www.gov.uk/api/content/business-and-industry/business-regulation"
"https://www.gov.uk/api/content/business-and-industry/regulation-reform", "Regulation reform", "https://www.gov.uk/api/content/business-and-industry/business-regulation"
"https://www.gov.uk/api/content/business/company-law-reform", "Company law reform [P]", "https://www.gov.uk/api/content/business-and-industry/regulation-reform"
"https://www.gov.uk/api/content/business-and-industry/consumer-rights-and-issues", "Consumer rights and issues", "https://www.gov.uk/api/content/business-and-industry/business-regulation"
"https://www.gov.uk/api/content/business/consumer-protection", "Consumer protection [P]", "https://www.gov.uk/api/content/business-and-industry/consumer-rights-and-issues"
"https://www.gov.uk/api/content/business/consumer-credit-market", "Consumer credit market [P]", "https://www.gov.uk/api/content/business-and-industry/consumer-rights-and-issues"
"https://www.gov.uk/api/content/business-and-industry/state-aid", "State aid [T]", "https://www.gov.uk/api/content/business-and-industry/business-regulation"
"https://www.gov.uk/api/content/business-and-industry/charities-and-social-enterprises", "Charities and social enterprises", "https://www.gov.uk/api/content/business-and-industry"
"https://www.gov.uk/api/content/business-and-industry/community-interest-companies", "Community interest companies", "https://www.gov.uk/api/content/business-and-industry/charities-and-social-enterprises"
"https://www.gov.uk/api/content/business-and-industry/running-charity-money-accounts", "Charity money, tax and accounts", "https://www.gov.uk/api/content/business-and-industry/charities-and-social-enterprises"
"https://www.gov.uk/api/content/business-and-industry/running-charity-fundraising", "Fundraising", "https://www.gov.uk/api/content/business-and-industry/charities-and-social-enterprises"
"https://www.gov.uk/api/content/business-and-industry/running-charity-trustee-role-board", "Trustee role and board", "https://www.gov.uk/api/content/business-and-industry/charities-and-social-enterprises"
"https://www.gov.uk/api/content/business-and-industry/science-and-innovation", "Science and innovation", "https://www.gov.uk/api/content/business-and-industry"
"https://www.gov.uk/api/content/business-and-industry/space", "Space", "https://www.gov.uk/api/content/business-and-industry/science-and-innovation"
"https://www.gov.uk/api/content/business-and-industry/animal-research-and-testing", "Animal research and testing", "https://www.gov.uk/api/content/business-and-industry/science-and-innovation"
"https://www.gov.uk/api/content/business-and-industry/research-and-development", "Research and development", "https://www.gov.uk/api/content/business-and-industry/science-and-innovation"
"https://www.gov.uk/api/content/business-and-industry/scientific-research-and-development", "Scientific research and development", "https://www.gov.uk/api/content/business-and-industry/science-and-innovation"
"https://www.gov.uk/api/content/business-and-industry/artificial-intelligence", "Artificial intelligence", "https://www.gov.uk/api/content/business-and-industry/science-and-innovation"
"https://www.gov.uk/api/content/business-and-industry/trade-and-investment", "Trade and investment", "https://www.gov.uk/api/content/business-and-industry"
"https://www.gov.uk/api/content/business-and-industry/customs-declarations-duties-tariffs", "Customs declarations, duties and tariffs (import and export)", "https://www.gov.uk/api/content/business-and-industry/trade-and-investment"
"https://www.gov.uk/api/content/business/business-tax-import-export-rules-for-specific-goods-and-services", "Rules for specific goods and services [T]", "https://www.gov.uk/api/content/business-and-industry/customs-declarations-duties-tariffs"
"https://www.gov.uk/api/content/business/business-tax-import-export-exchange-rates", "Exchange rates [T]", "https://www.gov.uk/api/content/business-and-industry/customs-declarations-duties-tariffs"
"https://www.gov.uk/api/content/business/business-tax-import-export-get-goods-through-customs", "Get goods through customs [T]", "https://www.gov.uk/api/content/business-and-industry/customs-declarations-duties-tariffs"
"https://www.gov.uk/api/content/business/business-tax-import-export-uk-trade-tariff-and-classification-of-goods", "UK Trade Tariff and classification of goods [T]", "https://www.gov.uk/api/content/business-and-industry/customs-declarations-duties-tariffs"
"https://www.gov.uk/api/content/business/business-tax-import-export-customs-freight-simplified-procedures", "Customs Freight Simplified Procedures [T]", "https://www.gov.uk/api/content/business-and-industry/customs-declarations-duties-tariffs"
"https://www.gov.uk/api/content/business/business-exports-commodity-codes-and-reporting", "Commodity codes and reporting [M]", "https://www.gov.uk/api/content/business-and-industry/customs-declarations-duties-tariffs"
"https://www.gov.uk/api/content/business-and-industry/digital-trade", "Digital trade", "https://www.gov.uk/api/content/business-and-industry/trade-and-investment"
"https://www.gov.uk/api/content/business-and-industry/exporting", "Exporting", "https://www.gov.uk/api/content/business-and-industry/trade-and-investment"
"https://www.gov.uk/api/content/business-and-industry/embargoes-and-sanctions", "Embargoes and sanctions", "https://www.gov.uk/api/content/business-and-industry/exporting"
"https://www.gov.uk/api/content/business-and-industry/export-controls", "Export controls and licensing", "https://www.gov.uk/api/content/business-and-industry/exporting"
"https://www.gov.uk/api/content/business-and-industry/export-finance", "Export finance", "https://www.gov.uk/api/content/business-and-industry/exporting"
"https://www.gov.uk/api/content/business-and-industry/trade-restrictions-on-exports", "Trade restrictions on exports", "https://www.gov.uk/api/content/business-and-industry/exporting"
"https://www.gov.uk/api/content/business-and-industry/business-exports-licences-and-special-rules", "Licences and special rules", "https://www.gov.uk/api/content/business-and-industry/exporting"
"https://www.gov.uk/api/content/business-and-industry/trade-barriers", "Trade barriers [M]", "https://www.gov.uk/api/content/business-and-industry/trade-and-investment"
"https://www.gov.uk/api/content/business-and-industry/importing", "Importing [M]", "https://www.gov.uk/api/content/business-and-industry/trade-and-investment"
"https://www.gov.uk/api/content/business/business-imports-commodity-codes-and-reporting", "Commodity codes and reporting [M]", "https://www.gov.uk/api/content/business-and-industry/importing"
"https://www.gov.uk/api/content/business/business-imports-wood-packaging", "Wood packaging [M]", "https://www.gov.uk/api/content/business-and-industry/importing"
"https://www.gov.uk/api/content/business-and-industry/import-controls", "Import controls", "https://www.gov.uk/api/content/business-and-industry/importing"
"https://www.gov.uk/api/content/business-and-industry/inward-investment", "Inward investment", "https://www.gov.uk/api/content/business-and-industry/trade-and-investment"
"https://www.gov.uk/api/content/business-and-industry/outward-investment", "Outward investment", "https://www.gov.uk/api/content/business-and-industry/trade-and-investment"
"https://www.gov.uk/api/content/business-and-industry/free-trade", "Free trade [P]", "https://www.gov.uk/api/content/business-and-industry/trade-and-investment"
"https://www.gov.uk/api/content/business-and-industry/overseas-businesses-export-to-uk", "Overseas businesses: exporting to the UK", "https://www.gov.uk/api/content/business-and-industry/trade-and-investment"
"https://www.gov.uk/api/content/business-and-industry/manufacturing", "Manufacturing", "https://www.gov.uk/api/content/business-and-industry"
"https://www.gov.uk/api/content/business-and-industry/uk-economy", "UK economy", "https://www.gov.uk/api/content/business-and-industry"
"https://www.gov.uk/api/content/business/uk-economic-growth", "UK economic growth [P]", "https://www.gov.uk/api/content/business-and-industry/uk-economy"
"https://www.gov.uk/api/content/business/economic-development-in-coastal-and-seaside-areas", "Economic development in coastal and seaside areas", "https://www.gov.uk/api/content/business/uk-economic-growth"
"https://www.gov.uk/api/content/business/management-of-the-european-regional-development-fund", "Management of the European Regional Development Fund ", "https://www.gov.uk/api/content/business/uk-economic-growth"
"https://www.gov.uk/api/content/business/local-enterprise-partnerships-leps-and-enterprise-zones", "Local Enterprise Partnerships (LEPs) and Enterprise Zones", "https://www.gov.uk/api/content/business/uk-economic-growth"
"https://www.gov.uk/api/content/business-and-industry/city-deals-and-growth-deals", "City deals and growth deals ", "https://www.gov.uk/api/content/business-and-industry/uk-economy"
"https://www.gov.uk/api/content/business-and-industry/regional-growth-fund", "Regional growth fund", "https://www.gov.uk/api/content/business-and-industry/uk-economy"
"https://www.gov.uk/api/content/housing-local-and-community/high-streets-and-town-centres", "High streets and town centres [P] (level 3, housing theme)", "https://www.gov.uk/api/content/business-and-industry/uk-economy"
"https://www.gov.uk/api/content/business-and-industry/industrial-strategy", "Industrial strategy", "https://www.gov.uk/api/content/business-and-industry"
"https://www.gov.uk/api/content/business-and-industry/business-and-the-environment", "Business and the environment", "https://www.gov.uk/api/content/business-and-industry"
"https://www.gov.uk/api/content/business/uk-energy-security", "UK energy security [P]", "https://www.gov.uk/api/content/business-and-industry/business-and-the-environment"
"https://www.gov.uk/api/content/business-and-industry/energy-demand-reduction-in-industry-business-and-the-public-sector", "Energy demand reduction", "https://www.gov.uk/api/content/business-and-industry/business-and-the-environment"
"https://www.gov.uk/api/content/business-and-industry/media-and-communications", "Media and communications ", "https://www.gov.uk/api/content/business-and-industry"
"https://www.gov.uk/api/content/business/communications-and-telecomms", "Communications and telecomms [P]", "https://www.gov.uk/api/content/business-and-industry/media-and-communications"
"https://www.gov.uk/api/content/business/broadband-investment", "Broadband investment [P]", "https://www.gov.uk/api/content/business-and-industry/media-and-communications"
"https://www.gov.uk/api/content/business-and-industry/media-and-creative-industries", "Media and creative industries [P]", "https://www.gov.uk/api/content/business-and-industry/media-and-communications"
"https://www.gov.uk/api/content/business-and-industry/financial-services", "Financial services ", "https://www.gov.uk/api/content/business-and-industry"
"https://www.gov.uk/api/content/business/access-to-financial-services", "Access to financial services [P]", "https://www.gov.uk/api/content/business-and-industry/financial-services"
"https://www.gov.uk/api/content/business/financial-services-regulation", "Financial services regulation [P]", "https://www.gov.uk/api/content/business-and-industry/financial-services"
"https://www.gov.uk/api/content/business/bank-regulation", "Bank regulation [P]", "https://www.gov.uk/api/content/business-and-industry/financial-services"
"https://www.gov.uk/api/content/health-and-social-care", "Health and social care", null
"https://www.gov.uk/api/content/health-and-social-care/social-care", "Social care (level 2)", "https://www.gov.uk/api/content/health-and-social-care"
"https://www.gov.uk/api/content/health-and-social-care/health-and-social-care-integration", "Health and social care integration [P] (level 3, health theme)", "https://www.gov.uk/api/content/health-and-social-care/social-care"
"https://www.gov.uk/api/content/health-and-social-care/end-of-life-care", "End of life care [P] (level 2, health theme)", "https://www.gov.uk/api/content/health-and-social-care/social-care"
"https://www.gov.uk/api/content/health-and-social-care/carers-health", "Carers' health [P] (level 2, health theme)", "https://www.gov.uk/api/content/health-and-social-care/social-care"
"https://www.gov.uk/api/content/health-and-social-care/disabilities", "Disabled people [M]", "https://www.gov.uk/api/content/health-and-social-care"
"https://www.gov.uk/api/content/health-and-social-care/disabilities-equipment", "Disability equipment and transport [M]", "https://www.gov.uk/api/content/health-and-social-care/disabilities"
"https://www.gov.uk/api/content/health-and-social-care/disabilities-carers", "Carers [M]", "https://www.gov.uk/api/content/health-and-social-care/disabilities"
"https://www.gov.uk/api/content/health-and-social-care/disabilities-rights", "Disability rights [M]", "https://www.gov.uk/api/content/health-and-social-care/disabilities"
"https://www.gov.uk/api/content/health-and-social-care/disabilities-benefits", "Benefits and financial help [M]", "https://www.gov.uk/api/content/health-and-social-care/disabilities"
"https://www.gov.uk/api/content/health-and-social-care/national-health-service", "National Health Service (level 2)", "https://www.gov.uk/api/content/health-and-social-care"
"https://www.gov.uk/api/content/health-and-social-care/patient-safety", "Patient safety [P] (level 3, health theme)", "https://www.gov.uk/api/content/health-and-social-care/national-health-service"
"https://www.gov.uk/api/content/health-and-social-care/nhs-efficiency", "NHS efficiency [P] (level 3, health theme)", "https://www.gov.uk/api/content/health-and-social-care/national-health-service"
"https://www.gov.uk/api/content/health-and-social-care/compassionate-care-in-the-nhs", "Compassionate care in the NHS [P] (level 3, health theme)", "https://www.gov.uk/api/content/health-and-social-care/national-health-service"
"https://www.gov.uk/api/content/health-and-social-care/health-workforce", "Health workforce", "https://www.gov.uk/api/content/health-and-social-care/national-health-service"
"https://www.gov.uk/api/content/health-and-social-care/health-social-care-training", "Health and social care training", "https://www.gov.uk/api/content/health-and-social-care/health-workforce"
"https://www.gov.uk/api/content/health-and-social-care/careers-health-social-care", "Careers in health and social care", "https://www.gov.uk/api/content/health-and-social-care/health-workforce"
"https://www.gov.uk/api/content/health-and-social-care/public-health", "Public health", "https://www.gov.uk/api/content/health-and-social-care"
"https://www.gov.uk/api/content/health-and-social-care/abortion", "Abortion", "https://www.gov.uk/api/content/health-and-social-care/public-health"
"https://www.gov.uk/api/content/health-and-social-care/ophthalmology", "Ophthalmology", "https://www.gov.uk/api/content/health-and-social-care/public-health"
"https://www.gov.uk/api/content/health-and-social-care/dentistry", "Dentistry", "https://www.gov.uk/api/content/health-and-social-care/public-health"
"https://www.gov.uk/api/content/health-and-social-care/health-conditions", "Health conditions", "https://www.gov.uk/api/content/health-and-social-care/public-health"
"https://www.gov.uk/api/content/health-and-social-care/dementia", "Dementia [P] (level 3, health theme)", "https://www.gov.uk/api/content/health-and-social-care/health-conditions"
"https://www.gov.uk/api/content/health-and-social-care/autism", "Autism", "https://www.gov.uk/api/content/health-and-social-care/health-conditions"
"https://www.gov.uk/api/content/health-and-social-care/learning-disabilities", "Learning disabilities", "https://www.gov.uk/api/content/health-and-social-care/health-conditions"
"https://www.gov.uk/api/content/health-and-social-care/obesity", "Obesity", "https://www.gov.uk/api/content/health-and-social-care/health-conditions"
"https://www.gov.uk/api/content/health-and-social-care/diabetes", "Diabetes", "https://www.gov.uk/api/content/health-and-social-care/health-conditions"
"https://www.gov.uk/api/content/health-and-social-care/cancer-research-and-treatment", "Cancer research and treatment", "https://www.gov.uk/api/content/health-and-social-care/health-conditions"
"https://www.gov.uk/api/content/health-and-social-care/heart-disease", "Heart disease", "https://www.gov.uk/api/content/health-and-social-care/health-conditions"
"https://www.gov.uk/api/content/health-and-social-care/mental-health", "Mental health", "https://www.gov.uk/api/content/health-and-social-care/public-health"
